region,pickup_date_hour,y_1,y_2,y_3,y_4,y_5,y_6
1284,2016-06-30 04:00:00,16.0,45.0,80.0,124.0,118.0,100.0
1284,2016-06-30 03:00:00,2.0,16.0,45.0,80.0,124.0,118.0
1284,2016-06-30 02:00:00,2.0,2.0,16.0,45.0,80.0,124.0
1284,2016-06-30 01:00:00,7.0,2.0,2.0,16.0,45.0,80.0
1284,2016-06-30 00:00:00,6.0,7.0,2.0,2.0,16.0,45.0
1284,2016-06-29 23:00:00,22.0,6.0,7.0,2.0,2.0,16.0
1284,2016-06-29 22:00:00,49.0,22.0,6.0,7.0,2.0,2.0
1284,2016-06-29 21:00:00,64.0,49.0,22.0,6.0,7.0,2.0
1284,2016-06-29 20:00:00,82.0,64.0,49.0,22.0,6.0,7.0
1284,2016-06-29 19:00:00,78.0,82.0,64.0,49.0,22.0,6.0
1284,2016-06-29 18:00:00,113.0,78.0,82.0,64.0,49.0,22.0
1284,2016-06-29 17:00:00,115.0,113.0,78.0,82.0,64.0,49.0
1284,2016-06-29 16:00:00,135.0,115.0,113.0,78.0,82.0,64.0
1284,2016-06-29 15:00:00,149.0,135.0,115.0,113.0,78.0,82.0
1284,2016-06-29 14:00:00,150.0,149.0,135.0,115.0,113.0,78.0
1284,2016-06-29 13:00:00,142.0,150.0,149.0,135.0,115.0,113.0
1284,2016-06-29 12:00:00,144.0,142.0,150.0,149.0,135.0,115.0
1284,2016-06-29 11:00:00,140.0,144.0,142.0,150.0,149.0,135.0
1284,2016-06-29 10:00:00,112.0,140.0,144.0,142.0,150.0,149.0
1284,2016-06-29 09:00:00,113.0,112.0,140.0,144.0,142.0,150.0
1284,2016-06-29 08:00:00,119.0,113.0,112.0,140.0,144.0,142.0
1284,2016-06-29 07:00:00,112.0,119.0,113.0,112.0,140.0,144.0
1284,2016-06-29 06:00:00,97.0,112.0,119.0,113.0,112.0,140.0
1284,2016-06-29 05:00:00,40.0,97.0,112.0,119.0,113.0,112.0
1284,2016-06-29 04:00:00,18.0,40.0,97.0,112.0,119.0,113.0
1284,2016-06-29 03:00:00,6.0,18.0,40.0,97.0,112.0,119.0
1284,2016-06-29 02:00:00,1.0,6.0,18.0,40.0,97.0,112.0
1284,2016-06-29 01:00:00,4.0,1.0,6.0,18.0,40.0,97.0
1284,2016-06-29 00:00:00,12.0,4.0,1.0,6.0,18.0,40.0
1284,2016-06-28 23:00:00,20.0,12.0,4.0,1.0,6.0,18.0
1284,2016-06-28 22:00:00,31.0,20.0,12.0,4.0,1.0,6.0
1284,2016-06-28 21:00:00,71.0,31.0,20.0,12.0,4.0,1.0
1284,2016-06-28 20:00:00,102.0,71.0,31.0,20.0,12.0,4.0
1284,2016-06-28 19:00:00,82.0,102.0,71.0,31.0,20.0,12.0
1284,2016-06-28 18:00:00,117.0,82.0,102.0,71.0,31.0,20.0
1284,2016-06-28 17:00:00,141.0,117.0,82.0,102.0,71.0,31.0
1284,2016-06-28 16:00:00,142.0,141.0,117.0,82.0,102.0,71.0
1284,2016-06-28 15:00:00,137.0,142.0,141.0,117.0,82.0,102.0
1284,2016-06-28 14:00:00,157.0,137.0,142.0,141.0,117.0,82.0
1284,2016-06-28 13:00:00,159.0,157.0,137.0,142.0,141.0,117.0
1284,2016-06-28 12:00:00,162.0,159.0,157.0,137.0,142.0,141.0
1284,2016-06-28 11:00:00,129.0,162.0,159.0,157.0,137.0,142.0
1284,2016-06-28 10:00:00,105.0,129.0,162.0,159.0,157.0,137.0
1284,2016-06-28 09:00:00,97.0,105.0,129.0,162.0,159.0,157.0
1284,2016-06-28 08:00:00,119.0,97.0,105.0,129.0,162.0,159.0
1284,2016-06-28 07:00:00,136.0,119.0,97.0,105.0,129.0,162.0
1284,2016-06-28 06:00:00,81.0,136.0,119.0,97.0,105.0,129.0
1284,2016-06-28 05:00:00,41.0,81.0,136.0,119.0,97.0,105.0
1284,2016-06-28 04:00:00,23.0,41.0,81.0,136.0,119.0,97.0
1284,2016-06-28 03:00:00,8.0,23.0,41.0,81.0,136.0,119.0
1284,2016-06-28 02:00:00,2.0,8.0,23.0,41.0,81.0,136.0
1284,2016-06-28 01:00:00,6.0,2.0,8.0,23.0,41.0,81.0
1284,2016-06-28 00:00:00,4.0,6.0,2.0,8.0,23.0,41.0
1284,2016-06-27 23:00:00,23.0,4.0,6.0,2.0,8.0,23.0
1284,2016-06-27 22:00:00,40.0,23.0,4.0,6.0,2.0,8.0
1284,2016-06-27 21:00:00,86.0,40.0,23.0,4.0,6.0,2.0
1284,2016-06-27 20:00:00,106.0,86.0,40.0,23.0,4.0,6.0
1284,2016-06-27 19:00:00,85.0,106.0,86.0,40.0,23.0,4.0
1284,2016-06-27 18:00:00,110.0,85.0,106.0,86.0,40.0,23.0
1284,2016-06-27 17:00:00,102.0,110.0,85.0,106.0,86.0,40.0
1284,2016-06-27 16:00:00,155.0,102.0,110.0,85.0,106.0,86.0
1284,2016-06-27 15:00:00,144.0,155.0,102.0,110.0,85.0,106.0
1284,2016-06-27 14:00:00,149.0,144.0,155.0,102.0,110.0,85.0
1284,2016-06-27 13:00:00,144.0,149.0,144.0,155.0,102.0,110.0
1284,2016-06-27 12:00:00,134.0,144.0,149.0,144.0,155.0,102.0
1284,2016-06-27 11:00:00,123.0,134.0,144.0,149.0,144.0,155.0
1284,2016-06-27 10:00:00,95.0,123.0,134.0,144.0,149.0,144.0
1284,2016-06-27 09:00:00,91.0,95.0,123.0,134.0,144.0,149.0
1284,2016-06-27 08:00:00,91.0,91.0,95.0,123.0,134.0,144.0
1284,2016-06-27 07:00:00,118.0,91.0,91.0,95.0,123.0,134.0
1284,2016-06-27 06:00:00,76.0,118.0,91.0,91.0,95.0,123.0
1284,2016-06-27 05:00:00,50.0,76.0,118.0,91.0,91.0,95.0
1284,2016-06-27 04:00:00,22.0,50.0,76.0,118.0,91.0,91.0
1284,2016-06-27 03:00:00,6.0,22.0,50.0,76.0,118.0,91.0
1284,2016-06-27 02:00:00,2.0,6.0,22.0,50.0,76.0,118.0
1284,2016-06-27 01:00:00,2.0,2.0,6.0,22.0,50.0,76.0
1284,2016-06-27 00:00:00,17.0,2.0,2.0,6.0,22.0,50.0
1284,2016-06-26 23:00:00,17.0,17.0,2.0,2.0,6.0,22.0
1284,2016-06-26 22:00:00,37.0,17.0,17.0,2.0,2.0,6.0
1284,2016-06-26 21:00:00,59.0,37.0,17.0,17.0,2.0,2.0
1284,2016-06-26 20:00:00,86.0,59.0,37.0,17.0,17.0,2.0
1284,2016-06-26 19:00:00,73.0,86.0,59.0,37.0,17.0,17.0
1284,2016-06-26 18:00:00,112.0,73.0,86.0,59.0,37.0,17.0
1284,2016-06-26 17:00:00,154.0,112.0,73.0,86.0,59.0,37.0
1284,2016-06-26 16:00:00,178.0,154.0,112.0,73.0,86.0,59.0
1284,2016-06-26 15:00:00,192.0,178.0,154.0,112.0,73.0,86.0
1284,2016-06-26 14:00:00,204.0,192.0,178.0,154.0,112.0,73.0
1284,2016-06-26 13:00:00,183.0,204.0,192.0,178.0,154.0,112.0
1284,2016-06-26 12:00:00,178.0,183.0,204.0,192.0,178.0,154.0
1284,2016-06-26 11:00:00,167.0,178.0,183.0,204.0,192.0,178.0
1284,2016-06-26 10:00:00,145.0,167.0,178.0,183.0,204.0,192.0
1284,2016-06-26 09:00:00,114.0,145.0,167.0,178.0,183.0,204.0
1284,2016-06-26 08:00:00,87.0,114.0,145.0,167.0,178.0,183.0
1284,2016-06-26 07:00:00,28.0,87.0,114.0,145.0,167.0,178.0
1284,2016-06-26 06:00:00,20.0,28.0,87.0,114.0,145.0,167.0
1284,2016-06-26 05:00:00,14.0,20.0,28.0,87.0,114.0,145.0
1284,2016-06-26 04:00:00,6.0,14.0,20.0,28.0,87.0,114.0
1284,2016-06-26 03:00:00,7.0,6.0,14.0,20.0,28.0,87.0
1284,2016-06-26 02:00:00,10.0,7.0,6.0,14.0,20.0,28.0
1284,2016-06-26 01:00:00,21.0,10.0,7.0,6.0,14.0,20.0
1284,2016-06-26 00:00:00,22.0,21.0,10.0,7.0,6.0,14.0
1284,2016-06-25 23:00:00,47.0,22.0,21.0,10.0,7.0,6.0
1284,2016-06-25 22:00:00,86.0,47.0,22.0,21.0,10.0,7.0
1284,2016-06-25 21:00:00,93.0,86.0,47.0,22.0,21.0,10.0
1284,2016-06-25 20:00:00,83.0,93.0,86.0,47.0,22.0,21.0
1284,2016-06-25 19:00:00,97.0,83.0,93.0,86.0,47.0,22.0
1284,2016-06-25 18:00:00,151.0,97.0,83.0,93.0,86.0,47.0
1284,2016-06-25 17:00:00,156.0,151.0,97.0,83.0,93.0,86.0
1284,2016-06-25 16:00:00,203.0,156.0,151.0,97.0,83.0,93.0
1284,2016-06-25 15:00:00,196.0,203.0,156.0,151.0,97.0,83.0
1284,2016-06-25 14:00:00,193.0,196.0,203.0,156.0,151.0,97.0
1284,2016-06-25 13:00:00,211.0,193.0,196.0,203.0,156.0,151.0
1284,2016-06-25 12:00:00,184.0,211.0,193.0,196.0,203.0,156.0
1284,2016-06-25 11:00:00,171.0,184.0,211.0,193.0,196.0,203.0
1284,2016-06-25 10:00:00,119.0,171.0,184.0,211.0,193.0,196.0
1284,2016-06-25 09:00:00,107.0,119.0,171.0,184.0,211.0,193.0
1284,2016-06-25 08:00:00,76.0,107.0,119.0,171.0,184.0,211.0
1284,2016-06-25 07:00:00,80.0,76.0,107.0,119.0,171.0,184.0
1284,2016-06-25 06:00:00,42.0,80.0,76.0,107.0,119.0,171.0
1284,2016-06-25 05:00:00,19.0,42.0,80.0,76.0,107.0,119.0
1284,2016-06-25 04:00:00,11.0,19.0,42.0,80.0,76.0,107.0
1284,2016-06-25 03:00:00,3.0,11.0,19.0,42.0,80.0,76.0
1284,2016-06-25 02:00:00,4.0,3.0,11.0,19.0,42.0,80.0
1284,2016-06-25 01:00:00,13.0,4.0,3.0,11.0,19.0,42.0
1284,2016-06-25 00:00:00,28.0,13.0,4.0,3.0,11.0,19.0
1284,2016-06-24 23:00:00,34.0,28.0,13.0,4.0,3.0,11.0
1284,2016-06-24 22:00:00,63.0,34.0,28.0,13.0,4.0,3.0
1284,2016-06-24 21:00:00,65.0,63.0,34.0,28.0,13.0,4.0
1284,2016-06-24 20:00:00,79.0,65.0,63.0,34.0,28.0,13.0
1284,2016-06-24 19:00:00,108.0,79.0,65.0,63.0,34.0,28.0
1284,2016-06-24 18:00:00,99.0,108.0,79.0,65.0,63.0,34.0
1284,2016-06-24 17:00:00,104.0,99.0,108.0,79.0,65.0,63.0
1284,2016-06-24 16:00:00,149.0,104.0,99.0,108.0,79.0,65.0
1284,2016-06-24 15:00:00,151.0,149.0,104.0,99.0,108.0,79.0
1284,2016-06-24 14:00:00,153.0,151.0,149.0,104.0,99.0,108.0
1284,2016-06-24 13:00:00,169.0,153.0,151.0,149.0,104.0,99.0
1284,2016-06-24 12:00:00,124.0,169.0,153.0,151.0,149.0,104.0
1284,2016-06-24 11:00:00,122.0,124.0,169.0,153.0,151.0,149.0
1284,2016-06-24 10:00:00,138.0,122.0,124.0,169.0,153.0,151.0
1284,2016-06-24 09:00:00,139.0,138.0,122.0,124.0,169.0,153.0
1284,2016-06-24 08:00:00,144.0,139.0,138.0,122.0,124.0,169.0
1284,2016-06-24 07:00:00,153.0,144.0,139.0,138.0,122.0,124.0
1284,2016-06-24 06:00:00,74.0,153.0,144.0,139.0,138.0,122.0
1284,2016-06-24 05:00:00,47.0,74.0,153.0,144.0,139.0,138.0
1284,2016-06-24 04:00:00,22.0,47.0,74.0,153.0,144.0,139.0
1284,2016-06-24 03:00:00,9.0,22.0,47.0,74.0,153.0,144.0
1284,2016-06-24 02:00:00,1.0,9.0,22.0,47.0,74.0,153.0
1284,2016-06-24 01:00:00,4.0,1.0,9.0,22.0,47.0,74.0
1284,2016-06-24 00:00:00,13.0,4.0,1.0,9.0,22.0,47.0
1284,2016-06-23 23:00:00,28.0,13.0,4.0,1.0,9.0,22.0
1284,2016-06-23 22:00:00,45.0,28.0,13.0,4.0,1.0,9.0
1284,2016-06-23 21:00:00,87.0,45.0,28.0,13.0,4.0,1.0
1284,2016-06-23 20:00:00,104.0,87.0,45.0,28.0,13.0,4.0
1284,2016-06-23 19:00:00,92.0,104.0,87.0,45.0,28.0,13.0
1284,2016-06-23 18:00:00,96.0,92.0,104.0,87.0,45.0,28.0
1284,2016-06-23 17:00:00,127.0,96.0,92.0,104.0,87.0,45.0
1284,2016-06-23 16:00:00,176.0,127.0,96.0,92.0,104.0,87.0
1284,2016-06-23 15:00:00,140.0,176.0,127.0,96.0,92.0,104.0
1284,2016-06-23 14:00:00,165.0,140.0,176.0,127.0,96.0,92.0
1284,2016-06-23 13:00:00,183.0,165.0,140.0,176.0,127.0,96.0
1284,2016-06-23 12:00:00,165.0,183.0,165.0,140.0,176.0,127.0
1284,2016-06-23 11:00:00,139.0,165.0,183.0,165.0,140.0,176.0
1284,2016-06-23 10:00:00,115.0,139.0,165.0,183.0,165.0,140.0
1284,2016-06-23 09:00:00,99.0,115.0,139.0,165.0,183.0,165.0
1284,2016-06-23 08:00:00,128.0,99.0,115.0,139.0,165.0,183.0
1284,2016-06-23 07:00:00,142.0,128.0,99.0,115.0,139.0,165.0
1284,2016-06-23 06:00:00,74.0,142.0,128.0,99.0,115.0,139.0
1284,2016-06-23 05:00:00,37.0,74.0,142.0,128.0,99.0,115.0
1284,2016-06-23 04:00:00,15.0,37.0,74.0,142.0,128.0,99.0
1284,2016-06-23 03:00:00,3.0,15.0,37.0,74.0,142.0,128.0
1284,2016-06-23 02:00:00,4.0,3.0,15.0,37.0,74.0,142.0
1284,2016-06-23 01:00:00,5.0,4.0,3.0,15.0,37.0,74.0
1284,2016-06-23 00:00:00,17.0,5.0,4.0,3.0,15.0,37.0
1284,2016-06-22 23:00:00,29.0,17.0,5.0,4.0,3.0,15.0
1284,2016-06-22 22:00:00,49.0,29.0,17.0,5.0,4.0,3.0
1284,2016-06-22 21:00:00,112.0,49.0,29.0,17.0,5.0,4.0
1284,2016-06-22 20:00:00,131.0,112.0,49.0,29.0,17.0,5.0
1284,2016-06-22 19:00:00,136.0,131.0,112.0,49.0,29.0,17.0
1284,2016-06-22 18:00:00,126.0,136.0,131.0,112.0,49.0,29.0
1284,2016-06-22 17:00:00,135.0,126.0,136.0,131.0,112.0,49.0
1284,2016-06-22 16:00:00,132.0,135.0,126.0,136.0,131.0,112.0
1284,2016-06-22 15:00:00,122.0,132.0,135.0,126.0,136.0,131.0
1284,2016-06-22 14:00:00,131.0,122.0,132.0,135.0,126.0,136.0
1284,2016-06-22 13:00:00,150.0,131.0,122.0,132.0,135.0,126.0
1284,2016-06-22 12:00:00,163.0,150.0,131.0,122.0,132.0,135.0
1284,2016-06-22 11:00:00,126.0,163.0,150.0,131.0,122.0,132.0
1284,2016-06-22 10:00:00,120.0,126.0,163.0,150.0,131.0,122.0
1284,2016-06-22 09:00:00,118.0,120.0,126.0,163.0,150.0,131.0
1284,2016-06-22 08:00:00,132.0,118.0,120.0,126.0,163.0,150.0
1284,2016-06-22 07:00:00,105.0,132.0,118.0,120.0,126.0,163.0
1284,2016-06-22 06:00:00,93.0,105.0,132.0,118.0,120.0,126.0
1284,2016-06-22 05:00:00,46.0,93.0,105.0,132.0,118.0,120.0
1284,2016-06-22 04:00:00,13.0,46.0,93.0,105.0,132.0,118.0
1284,2016-06-22 03:00:00,7.0,13.0,46.0,93.0,105.0,132.0
1284,2016-06-22 02:00:00,1.0,7.0,13.0,46.0,93.0,105.0
1284,2016-06-22 01:00:00,6.0,1.0,7.0,13.0,46.0,93.0
1284,2016-06-22 00:00:00,10.0,6.0,1.0,7.0,13.0,46.0
1284,2016-06-21 23:00:00,26.0,10.0,6.0,1.0,7.0,13.0
1284,2016-06-21 22:00:00,50.0,26.0,10.0,6.0,1.0,7.0
1284,2016-06-21 21:00:00,95.0,50.0,26.0,10.0,6.0,1.0
1284,2016-06-21 20:00:00,101.0,95.0,50.0,26.0,10.0,6.0
1284,2016-06-21 19:00:00,90.0,101.0,95.0,50.0,26.0,10.0
1284,2016-06-21 18:00:00,124.0,90.0,101.0,95.0,50.0,26.0
1284,2016-06-21 17:00:00,158.0,124.0,90.0,101.0,95.0,50.0
1284,2016-06-21 16:00:00,173.0,158.0,124.0,90.0,101.0,95.0
1284,2016-06-21 15:00:00,130.0,173.0,158.0,124.0,90.0,101.0
1284,2016-06-21 14:00:00,162.0,130.0,173.0,158.0,124.0,90.0
1284,2016-06-21 13:00:00,143.0,162.0,130.0,173.0,158.0,124.0
1284,2016-06-21 12:00:00,125.0,143.0,162.0,130.0,173.0,158.0
1284,2016-06-21 11:00:00,137.0,125.0,143.0,162.0,130.0,173.0
1284,2016-06-21 10:00:00,135.0,137.0,125.0,143.0,162.0,130.0
1284,2016-06-21 09:00:00,104.0,135.0,137.0,125.0,143.0,162.0
1284,2016-06-21 08:00:00,137.0,104.0,135.0,137.0,125.0,143.0
1284,2016-06-21 07:00:00,107.0,137.0,104.0,135.0,137.0,125.0
1284,2016-06-21 06:00:00,86.0,107.0,137.0,104.0,135.0,137.0
1284,2016-06-21 05:00:00,50.0,86.0,107.0,137.0,104.0,135.0
1284,2016-06-21 04:00:00,15.0,50.0,86.0,107.0,137.0,104.0
1284,2016-06-21 03:00:00,10.0,15.0,50.0,86.0,107.0,137.0
1284,2016-06-21 02:00:00,3.0,10.0,15.0,50.0,86.0,107.0
1284,2016-06-21 01:00:00,5.0,3.0,10.0,15.0,50.0,86.0
1284,2016-06-21 00:00:00,11.0,5.0,3.0,10.0,15.0,50.0
1284,2016-06-20 23:00:00,24.0,11.0,5.0,3.0,10.0,15.0
1284,2016-06-20 22:00:00,48.0,24.0,11.0,5.0,3.0,10.0
1284,2016-06-20 21:00:00,85.0,48.0,24.0,11.0,5.0,3.0
1284,2016-06-20 20:00:00,91.0,85.0,48.0,24.0,11.0,5.0
1284,2016-06-20 19:00:00,127.0,91.0,85.0,48.0,24.0,11.0
1284,2016-06-20 18:00:00,93.0,127.0,91.0,85.0,48.0,24.0
1284,2016-06-20 17:00:00,106.0,93.0,127.0,91.0,85.0,48.0
1284,2016-06-20 16:00:00,151.0,106.0,93.0,127.0,91.0,85.0
1284,2016-06-20 15:00:00,128.0,151.0,106.0,93.0,127.0,91.0
1284,2016-06-20 14:00:00,127.0,128.0,151.0,106.0,93.0,127.0
1284,2016-06-20 13:00:00,164.0,127.0,128.0,151.0,106.0,93.0
1284,2016-06-20 12:00:00,109.0,164.0,127.0,128.0,151.0,106.0
1284,2016-06-20 11:00:00,129.0,109.0,164.0,127.0,128.0,151.0
1284,2016-06-20 10:00:00,98.0,129.0,109.0,164.0,127.0,128.0
1284,2016-06-20 09:00:00,82.0,98.0,129.0,109.0,164.0,127.0
1284,2016-06-20 08:00:00,105.0,82.0,98.0,129.0,109.0,164.0
1284,2016-06-20 07:00:00,116.0,105.0,82.0,98.0,129.0,109.0
1284,2016-06-20 06:00:00,76.0,116.0,105.0,82.0,98.0,129.0
1284,2016-06-20 05:00:00,46.0,76.0,116.0,105.0,82.0,98.0
1284,2016-06-20 04:00:00,21.0,46.0,76.0,116.0,105.0,82.0
1284,2016-06-20 03:00:00,6.0,21.0,46.0,76.0,116.0,105.0
1284,2016-06-20 02:00:00,4.0,6.0,21.0,46.0,76.0,116.0
1284,2016-06-20 01:00:00,5.0,4.0,6.0,21.0,46.0,76.0
1284,2016-06-20 00:00:00,7.0,5.0,4.0,6.0,21.0,46.0
1284,2016-06-19 23:00:00,20.0,7.0,5.0,4.0,6.0,21.0
1284,2016-06-19 22:00:00,42.0,20.0,7.0,5.0,4.0,6.0
1284,2016-06-19 21:00:00,61.0,42.0,20.0,7.0,5.0,4.0
1284,2016-06-19 20:00:00,80.0,61.0,42.0,20.0,7.0,5.0
1284,2016-06-19 19:00:00,72.0,80.0,61.0,42.0,20.0,7.0
1284,2016-06-19 18:00:00,112.0,72.0,80.0,61.0,42.0,20.0
1284,2016-06-19 17:00:00,156.0,112.0,72.0,80.0,61.0,42.0
1284,2016-06-19 16:00:00,205.0,156.0,112.0,72.0,80.0,61.0
1284,2016-06-19 15:00:00,174.0,205.0,156.0,112.0,72.0,80.0
1284,2016-06-19 14:00:00,158.0,174.0,205.0,156.0,112.0,72.0
1284,2016-06-19 13:00:00,191.0,158.0,174.0,205.0,156.0,112.0
1284,2016-06-19 12:00:00,182.0,191.0,158.0,174.0,205.0,156.0
1284,2016-06-19 11:00:00,170.0,182.0,191.0,158.0,174.0,205.0
1284,2016-06-19 10:00:00,129.0,170.0,182.0,191.0,158.0,174.0
1284,2016-06-19 09:00:00,82.0,129.0,170.0,182.0,191.0,158.0
1284,2016-06-19 08:00:00,71.0,82.0,129.0,170.0,182.0,191.0
1284,2016-06-19 07:00:00,41.0,71.0,82.0,129.0,170.0,182.0
1284,2016-06-19 06:00:00,22.0,41.0,71.0,82.0,129.0,170.0
1284,2016-06-19 05:00:00,12.0,22.0,41.0,71.0,82.0,129.0
1284,2016-06-19 04:00:00,12.0,12.0,22.0,41.0,71.0,82.0
1284,2016-06-19 03:00:00,9.0,12.0,12.0,22.0,41.0,71.0
1284,2016-06-19 02:00:00,7.0,9.0,12.0,12.0,22.0,41.0
1284,2016-06-19 01:00:00,9.0,7.0,9.0,12.0,12.0,22.0
1284,2016-06-19 00:00:00,29.0,9.0,7.0,9.0,12.0,12.0
1284,2016-06-18 23:00:00,36.0,29.0,9.0,7.0,9.0,12.0
1284,2016-06-18 22:00:00,63.0,36.0,29.0,9.0,7.0,9.0
1284,2016-06-18 21:00:00,105.0,63.0,36.0,29.0,9.0,7.0
1284,2016-06-18 20:00:00,89.0,105.0,63.0,36.0,29.0,9.0
1284,2016-06-18 19:00:00,98.0,89.0,105.0,63.0,36.0,29.0
1284,2016-06-18 18:00:00,165.0,98.0,89.0,105.0,63.0,36.0
1284,2016-06-18 17:00:00,188.0,165.0,98.0,89.0,105.0,63.0
1284,2016-06-18 16:00:00,173.0,188.0,165.0,98.0,89.0,105.0
1284,2016-06-18 15:00:00,179.0,173.0,188.0,165.0,98.0,89.0
1284,2016-06-18 14:00:00,223.0,179.0,173.0,188.0,165.0,98.0
1284,2016-06-18 13:00:00,173.0,223.0,179.0,173.0,188.0,165.0
1284,2016-06-18 12:00:00,187.0,173.0,223.0,179.0,173.0,188.0
1284,2016-06-18 11:00:00,150.0,187.0,173.0,223.0,179.0,173.0
1284,2016-06-18 10:00:00,125.0,150.0,187.0,173.0,223.0,179.0
1284,2016-06-18 09:00:00,84.0,125.0,150.0,187.0,173.0,223.0
1284,2016-06-18 08:00:00,89.0,84.0,125.0,150.0,187.0,173.0
1284,2016-06-18 07:00:00,54.0,89.0,84.0,125.0,150.0,187.0
1284,2016-06-18 06:00:00,40.0,54.0,89.0,84.0,125.0,150.0
1284,2016-06-18 05:00:00,20.0,40.0,54.0,89.0,84.0,125.0
1284,2016-06-18 04:00:00,9.0,20.0,40.0,54.0,89.0,84.0
1284,2016-06-18 03:00:00,5.0,9.0,20.0,40.0,54.0,89.0
1284,2016-06-18 02:00:00,5.0,5.0,9.0,20.0,40.0,54.0
1284,2016-06-18 01:00:00,17.0,5.0,5.0,9.0,20.0,40.0
1284,2016-06-18 00:00:00,27.0,17.0,5.0,5.0,9.0,20.0
1284,2016-06-17 23:00:00,38.0,27.0,17.0,5.0,5.0,9.0
1284,2016-06-17 22:00:00,96.0,38.0,27.0,17.0,5.0,5.0
1284,2016-06-17 21:00:00,90.0,96.0,38.0,27.0,17.0,5.0
1284,2016-06-17 20:00:00,78.0,90.0,96.0,38.0,27.0,17.0
1284,2016-06-17 19:00:00,98.0,78.0,90.0,96.0,38.0,27.0
1284,2016-06-17 18:00:00,106.0,98.0,78.0,90.0,96.0,38.0
1284,2016-06-17 17:00:00,134.0,106.0,98.0,78.0,90.0,96.0
1284,2016-06-17 16:00:00,164.0,134.0,106.0,98.0,78.0,90.0
1284,2016-06-17 15:00:00,112.0,164.0,134.0,106.0,98.0,78.0
1284,2016-06-17 14:00:00,136.0,112.0,164.0,134.0,106.0,98.0
1284,2016-06-17 13:00:00,147.0,136.0,112.0,164.0,134.0,106.0
1284,2016-06-17 12:00:00,122.0,147.0,136.0,112.0,164.0,134.0
1284,2016-06-17 11:00:00,109.0,122.0,147.0,136.0,112.0,164.0
1284,2016-06-17 10:00:00,131.0,109.0,122.0,147.0,136.0,112.0
1284,2016-06-17 09:00:00,96.0,131.0,109.0,122.0,147.0,136.0
1284,2016-06-17 08:00:00,114.0,96.0,131.0,109.0,122.0,147.0
1284,2016-06-17 07:00:00,125.0,114.0,96.0,131.0,109.0,122.0
1284,2016-06-17 06:00:00,97.0,125.0,114.0,96.0,131.0,109.0
1284,2016-06-17 05:00:00,56.0,97.0,125.0,114.0,96.0,131.0
1284,2016-06-17 04:00:00,14.0,56.0,97.0,125.0,114.0,96.0
1284,2016-06-17 03:00:00,3.0,14.0,56.0,97.0,125.0,114.0
1284,2016-06-17 02:00:00,2.0,3.0,14.0,56.0,97.0,125.0
1284,2016-06-17 01:00:00,4.0,2.0,3.0,14.0,56.0,97.0
1284,2016-06-17 00:00:00,12.0,4.0,2.0,3.0,14.0,56.0
1284,2016-06-16 23:00:00,31.0,12.0,4.0,2.0,3.0,14.0
1284,2016-06-16 22:00:00,39.0,31.0,12.0,4.0,2.0,3.0
1284,2016-06-16 21:00:00,97.0,39.0,31.0,12.0,4.0,2.0
1284,2016-06-16 20:00:00,67.0,97.0,39.0,31.0,12.0,4.0
1284,2016-06-16 19:00:00,89.0,67.0,97.0,39.0,31.0,12.0
1284,2016-06-16 18:00:00,95.0,89.0,67.0,97.0,39.0,31.0
1284,2016-06-16 17:00:00,118.0,95.0,89.0,67.0,97.0,39.0
1284,2016-06-16 16:00:00,142.0,118.0,95.0,89.0,67.0,97.0
1284,2016-06-16 15:00:00,121.0,142.0,118.0,95.0,89.0,67.0
1284,2016-06-16 14:00:00,138.0,121.0,142.0,118.0,95.0,89.0
1284,2016-06-16 13:00:00,159.0,138.0,121.0,142.0,118.0,95.0
1284,2016-06-16 12:00:00,195.0,159.0,138.0,121.0,142.0,118.0
1284,2016-06-16 11:00:00,145.0,195.0,159.0,138.0,121.0,142.0
1284,2016-06-16 10:00:00,117.0,145.0,195.0,159.0,138.0,121.0
1284,2016-06-16 09:00:00,118.0,117.0,145.0,195.0,159.0,138.0
1284,2016-06-16 08:00:00,111.0,118.0,117.0,145.0,195.0,159.0
1284,2016-06-16 07:00:00,113.0,111.0,118.0,117.0,145.0,195.0
1284,2016-06-16 06:00:00,91.0,113.0,111.0,118.0,117.0,145.0
1284,2016-06-16 05:00:00,54.0,91.0,113.0,111.0,118.0,117.0
1284,2016-06-16 04:00:00,15.0,54.0,91.0,113.0,111.0,118.0
1284,2016-06-16 03:00:00,3.0,15.0,54.0,91.0,113.0,111.0
1284,2016-06-16 02:00:00,4.0,3.0,15.0,54.0,91.0,113.0
1284,2016-06-16 01:00:00,3.0,4.0,3.0,15.0,54.0,91.0
1284,2016-06-16 00:00:00,12.0,3.0,4.0,3.0,15.0,54.0
1284,2016-06-15 23:00:00,27.0,12.0,3.0,4.0,3.0,15.0
1284,2016-06-15 22:00:00,54.0,27.0,12.0,3.0,4.0,3.0
1284,2016-06-15 21:00:00,150.0,54.0,27.0,12.0,3.0,4.0
1284,2016-06-15 20:00:00,123.0,150.0,54.0,27.0,12.0,3.0
1284,2016-06-15 19:00:00,99.0,123.0,150.0,54.0,27.0,12.0
1284,2016-06-15 18:00:00,135.0,99.0,123.0,150.0,54.0,27.0
1284,2016-06-15 17:00:00,151.0,135.0,99.0,123.0,150.0,54.0
1284,2016-06-15 16:00:00,131.0,151.0,135.0,99.0,123.0,150.0
